userName,review,date,title,isEdited,rating,app_name,app_id,developerResponse
sunshineoffrickery,it’s fine i suppose but i only really enjoyed it once i bought Music Unlimited. Without it you don’t get as many songs (duh) but it also just makes it harder to find your music when you don’t have a lot of options. but with unlimited it’s really good and there isn’t much i would change.,2020-05-30 03:49:28,It’s good,False,4,amazon-music-songs-podcasts,510855668,
88jodasm,"Ok this is a great app I love it!!!!!!!!! There is only one  disappointment it doesn’t connect to Siri or my settings so I can not make a song my ring tone without buying it on Apple Music and I can not just say,”Siri play some Imagine Dragons.” So that is disappointing but other than that it is a great app!!!",2020-05-21 02:11:43,Love this app,False,5,amazon-music-songs-podcasts,510855668,
8en44,I used to really like this app but it’s moving some of the songs I like to the unlimited version of their service. It is still my choice for listening to Christian music complete with personalized playlists and entire streaming albums.,2020-04-20 21:18:24,Disappointed,False,5,amazon-music-songs-podcasts,510855668,
Manda_O,"I’ve used this platform for several years. Until recently I had no problem. However, the past several months, it constantly crashes and restarts or automatically pauses my music. It’s not a data or connection issue on my part and everything else on my phone works fine. I’ll keep using it but I don’t know that I’ll continue paying for it.",2020-04-27 13:07:37,Great music - horrible connection issues,False,2,amazon-music-songs-podcasts,510855668,
ClassicDawn,This catalog has almost everything. I enjoy making playlists and their own playlists and stations are curated well. I hope they can add a function to start a radio station with any artist soon.,2020-04-08 01:50:56,Better than you think,False,5,amazon-music-songs-podcasts,510855668,
Samir Kodsi,"The app needs artist information. Sound quality CD or better. When working with BluOS, it is not as informative or organized as Tidal. Price is significantly cheaper than Tidal if you are a prime member for the same quality sound. I compared both services on my high end system back to back.",2020-04-10 17:45:55,Great quality but needs Artist Info,False,4,amazon-music-songs-podcasts,510855668,
Amazon 2322 fox,"There’s so many different kinds of music on this app. From pop and Country to Metallica and baby shark, so many options. You can make playlists of your favorite songs, follow artists, and even download music for when you don’t have WiFi/service",2020-04-07 13:57:13,So much music,False,5,amazon-music-songs-podcasts,510855668,
SchellySue,"Love the music, stations and playlists. Like being able to download to my phone and listen offline. Sometimes it gets hung up and have to skip a song to get it to start playing again - but that's the only negative so far.",2020-03-31 14:32:01,Great Music App,False,5,amazon-music-songs-podcasts,510855668,
sjbur,"For the most part, I like the app. However, there are so many songs that you cannot download unless you have the “music unlimited” subscription. When you download songs, you also can’t (always) tell if they’re the live or alternative versions of the songs either which is pretty annoying.",2020-04-06 16:16:57,Good but sometimes annoying,False,3,amazon-music-songs-podcasts,510855668,
Whoohoo29,"Love the selection and customized playlists. Only annoyance is that updated songs/albums are removed automatically from your library without warning. The updated versions can be reinserted, but has to be done manually.",2020-03-16 15:27:26,Excellent music app,False,5,amazon-music-songs-podcasts,510855668,
Lcg228231!,I have no problems using it at home it’s when I’m driving that I have problems. Probably not your issue. Otherwise I enjoy the selection of music and having family share I some have to share their music. We each have access to our own private music playlists.,2020-03-21 20:37:27,It’s pretty good,False,4,amazon-music-songs-podcasts,510855668,
Kelhard,I love having all this music with my prime subscription and being able to download it and play it off-line without using my data! All the music that I love and it's basically free. Do wish there were more free music since I’m paying the Prime Membership but it’s still a good option for music with no ads.,2020-03-21 10:46:43,Absolutely love it!,False,4,amazon-music-songs-podcasts,510855668,
BellyBeachBoy666,I just started using this music app. I currently have had the same other company for quite some time now but figured I’d at least give this app a try. So far so good. Been using this for month and I love it. I can listen to whatever I want whenever I want!,2020-03-08 14:43:52,New User,False,5,amazon-music-songs-podcasts,510855668,
Dookie 20,Use it all the time! One thing I would change... I wish my husband and I could stream music at the same time. We are always trying to use it at the same time when we are working out at the gym and it won’t allow for that.,2020-02-17 21:27:30,Love it!,False,5,amazon-music-songs-podcasts,510855668,
HRaelynn,I enjoy being able to play so many of my favorite artists and the option of downloading the music to my phone while a family member is streaming live!  Being able to share our music plan is a bonus!,2020-01-02 17:05:48,HRaelynn,False,5,amazon-music-songs-podcasts,510855668,
Iiiiiooooosssss,"So, no commercials and you can pick what to play.  However, they lock music behind a premium pay wall now, just a prime membership is not enough to listen to all music anymore.  Worse is music that is available and even downloaded to your phone one day can become premium the next.  So its an ok alternative to other music apps, worse if you dont mind an odd commercial now and then.",2020-01-25 16:36:40,Decent alternative to pandora/spotify,False,2,amazon-music-songs-podcasts,510855668,
Eef777777,"I find that a lot of songs I like and make a playlist and save to it end up no longer being available. Not a few but A LOT. And they have this new thing called My soundtrack and I assume it’s based off of songs you liked, thumbs up, or music you listen to. But my started playing just song after song explicit songs I have NEVER listened to. Disappointing completely. Save your monthly upgrade fee. Please.",2020-01-24 12:32:59,Unlimited?,False,2,amazon-music-songs-podcasts,510855668,
